"TimePeriod","CampaignId","CampaignName","DeviceType","Network","Impressions","Clicks","Spend","Ctr","AverageCpc","QualityScore","AdDistribution","AverageCpm"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","14126","103","72.84","0.73%","0.71","--","Search","5.16"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","4049","33","24.68","0.82%","0.75","--","Search","6.10"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Computer","AOL search","8","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","14584","53","25.21","0.36%","0.48","--","Audience","1.73"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","1639","11","1.47","0.67%","0.13","--","Search","0.90"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","3906","19","2.63","0.49%","0.14","--","Search","0.67"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","973","11","2.22","1.13%","0.20","--","Audience","2.28"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Tablet","Bing and Yahoo! search","44","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","115","1","0.24","0.87%","0.24","--","Search","2.09"
"2020-11-04","392311656","Other Top Brands - Important Items | Shopping","Tablet","Audience","79","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","3132","16","3.07","0.51%","0.19","--","Search","0.98"
"2020-11-04","392311657","Everything Else | Shopping","Computer","Syndicated search partners","503","2","0.59","0.40%","0.30","--","Search","1.17"
"2020-11-04","392311657","Everything Else | Shopping","Computer","Audience","328","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","62","2","0.28","3.23%","0.14","--","Search","4.52"
"2020-11-04","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","3185","8","0.44","0.25%","0.06","--","Search","0.14"
"2020-11-04","392311657","Everything Else | Shopping","Smartphone","Audience","43","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392311657","Everything Else | Shopping","Tablet","Bing and Yahoo! search","9","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","133","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392311657","Everything Else | Shopping","Tablet","Audience","3","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392522243","HDD | Search | Test","Computer","Bing and Yahoo! search","390","28","22.26","7.18%","0.80","8","Search","57.08"
"2020-11-04","392522243","HDD | Search | Test","Computer","Syndicated search partners","281","1","0.41","0.36%","0.41","8","Search","1.46"
"2020-11-04","392522243","HDD | Search | Test","Computer","Audience","4","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-11-04","392522243","HDD | Search | Test","Smartphone","Bing and Yahoo! search","17","1","0.86","5.88%","0.86","8","Search","50.59"
"2020-11-04","392522243","HDD | Search | Test","Smartphone","Syndicated search partners","41","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522243","HDD | Search | Test","Smartphone","Audience","4","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-11-04","392522243","HDD | Search | Test","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522243","HDD | Search | Test","Tablet","Syndicated search partners","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522244","EMC | NetApp | Drives | Search | New","Computer","Bing and Yahoo! search","18","1","0.59","5.56%","0.59","8","Search","32.78"
"2020-11-04","392522244","EMC | NetApp | Drives | Search | New","Computer","Syndicated search partners","6","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Syndicated search partners","0","0","0.00","","0.00","8","Search","0.00"
"2020-11-04","392522246","Dell | Power Supplies | TK","Computer","Bing and Yahoo! search","38","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522246","Dell | Power Supplies | TK","Computer","Syndicated search partners","20","1","0.05","5.00%","0.05","9","Search","2.50"
"2020-11-04","392522246","Dell | Power Supplies | TK","Smartphone","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522246","Dell | Power Supplies | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522246","Dell | Power Supplies | TK","Smartphone","Audience","2","0","0.00","0.00%","0.00","9","Audience","0.00"
"2020-11-04","392522246","Dell | Power Supplies | TK","Tablet","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Computer","Bing and Yahoo! search","230","2","1.98","0.87%","0.99","8","Search","8.61"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Computer","Syndicated search partners","39","1","0.61","2.56%","0.61","8","Search","15.64"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Computer","AOL search","4","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","18","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Smartphone","Syndicated search partners","10","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522247","Dell | Server Hard Drive | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522248","Dell | Server Memory | TK","Computer","Bing and Yahoo! search","5","1","1.27","20.00%","1.27","9","Search","254.00"
"2020-11-04","392522248","Dell | Server Memory | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522248","Dell | Server Memory | TK","Smartphone","Bing and Yahoo! search","0","0","0.00","","0.00","9","Search","0.00"
"2020-11-04","392522248","Dell | Server Memory | TK","Smartphone","Syndicated search partners","1","1","0.74","100.00%","0.74","9","Search","740.00"
"2020-11-04","392522249","Dell | Server Motherboards | TK","Computer","Bing and Yahoo! search","17","1","0.89","5.88%","0.89","9","Search","52.35"
"2020-11-04","392522249","Dell | Server Motherboards | TK","Computer","Syndicated search partners","14","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522249","Dell | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522249","Dell | Server Motherboards | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Computer","Bing and Yahoo! search","76","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Computer","Syndicated search partners","10","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Computer","AOL search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Smartphone","Syndicated search partners","9","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522250","Dell | Solid State Drives | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-04","392522251","HP | Power Supplies | TK","Computer","Bing and Yahoo! search","54","2","1.95","3.70%","0.98","9","Search","36.11"
"2020-11-04","392522251","HP | Power Supplies | TK","Computer","Syndicated search partners","9","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522251","HP | Power Supplies | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522251","HP | Power Supplies | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522252","HP | Server Hard Drive | TK","Computer","Bing and Yahoo! search","137","6","7.39","4.38%","1.23","9","Search","53.94"
"2020-11-04","392522252","HP | Server Hard Drive | TK","Computer","Syndicated search partners","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522252","HP | Server Hard Drive | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522253","HP | Server Memory | TK","Computer","Bing and Yahoo! search","39","3","3.08","7.69%","1.03","9","Search","78.97"
"2020-11-04","392522253","HP | Server Memory | TK","Computer","Syndicated search partners","22","2","0.50","9.09%","0.25","9","Search","22.73"
"2020-11-04","392522253","HP | Server Memory | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522254","HP | Server Motherboards | TK","Computer","Bing and Yahoo! search","9","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522254","HP | Server Motherboards | TK","Computer","Syndicated search partners","1","1","0.15","100.00%","0.15","9","Search","150.00"
"2020-11-04","392522254","HP | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522255","HP | Solid State Drives | TK","Computer","Bing and Yahoo! search","43","4","4.33","9.30%","1.08","9","Search","100.70"
"2020-11-04","392522255","HP | Solid State Drives | TK","Computer","Syndicated search partners","5","1","0.16","20.00%","0.16","9","Search","32.00"
"2020-11-04","392522255","HP | Solid State Drives | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522255","HP | Solid State Drives | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522256","Lenovo | Power Supplies | TK","Computer","Bing and Yahoo! search","0","0","0.00","","0.00","10","Search","0.00"
"2020-11-04","392522256","Lenovo | Power Supplies | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","10","Search","0.00"
"2020-11-04","392522257","Lenovo | Server Hard Drive | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-11-04","392522257","Lenovo | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","10","Search","0.00"
"2020-11-04","392522258","Lenovo | Server Memory | TK","Computer","Bing and Yahoo! search","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522258","Lenovo | Server Memory | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522259","Lenovo | Solid State Drives | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522260","Sun | Power Supplies | TK","Computer","Syndicated search partners","6","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-11-04","392522260","Sun | Power Supplies | TK","Computer","AOL search","0","0","0.00","","0.00","7","Search","0.00"
"2020-11-04","392522260","Sun | Power Supplies | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","7","Search","0.00"
"2020-11-04","392522261","Sun | Server Hard Drive | TK","Computer","Bing and Yahoo! search","15","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522261","Sun | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522261","Sun | Server Hard Drive | TK","Smartphone","Syndicated search partners","4","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-04","392522262","Sun | Server Motherboards | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522262","Sun | Server Motherboards | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522262","Sun | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522262","Sun | Server Motherboards | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522264","Cisco | New | Search","Computer","Bing and Yahoo! search","778","18","16.16","2.31%","0.90","--","Search","20.77"
"2020-11-04","392522264","Cisco | New | Search","Computer","Syndicated search partners","35","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522264","Cisco | New | Search","Smartphone","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522264","Cisco | New | Search","Smartphone","Syndicated search partners","1","1","0.55","100.00%","0.55","--","Search","550.00"
"2020-11-04","392522264","Cisco | New | Search","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Computer","Bing and Yahoo! search","406","5","0.86","1.23%","0.17","--","Search","2.12"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Computer","Syndicated search partners","547","5","0.67","0.91%","0.13","--","Search","1.22"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Computer","AOL search","5","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Smartphone","Bing and Yahoo! search","41","2","0.84","4.88%","0.42","--","Search","20.49"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Smartphone","Syndicated search partners","129","2","0.65","1.55%","0.33","--","Search","5.04"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Smartphone","Audience","2","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522265","Dell | Search | Greater Than 100","Tablet","Syndicated search partners","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522266","Dell | Search | Less Than 100","Computer","Bing and Yahoo! search","113","1","0.05","0.88%","0.05","--","Search","0.44"
"2020-11-04","392522266","Dell | Search | Less Than 100","Computer","Syndicated search partners","147","1","0.05","0.68%","0.05","--","Search","0.34"
"2020-11-04","392522266","Dell | Search | Less Than 100","Computer","AOL search","1","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-04","392522266","Dell | Search | Less Than 100","Smartphone","Bing and Yahoo! search","13","1","0.20","7.69%","0.20","--","Search","15.38"
"2020-11-04","392522266","Dell | Search | Less Than 100","Smartphone","Syndicated search partners","48","4","0.12","8.33%","0.03","--","Search","2.50"
"2020-11-04","392522266","Dell | Search | Less Than 100","Smartphone","Audience","2","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-04","392522266","Dell | Search | Less Than 100","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","353847373","Main Shopping - Important Items","Computer","Bing and Yahoo! search","17392","158","114.12","0.91%","0.72","--","Search","6.56"
"2020-11-05","353847373","Main Shopping - Important Items","Computer","Syndicated search partners","3752","54","32.31","1.44%","0.60","--","Search","8.61"
"2020-11-05","353847373","Main Shopping - Important Items","Computer","AOL search","64","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","353847373","Main Shopping - Important Items","Computer","Audience","6399","25","13.47","0.39%","0.54","--","Audience","2.11"
"2020-11-05","353847373","Main Shopping - Important Items","Smartphone","Bing and Yahoo! search","217","7","2.52","3.23%","0.36","--","Search","11.61"
"2020-11-05","353847373","Main Shopping - Important Items","Smartphone","Syndicated search partners","2862","10","2.31","0.35%","0.23","--","Search","0.81"
"2020-11-05","353847373","Main Shopping - Important Items","Smartphone","Audience","4649","124","31.91","2.67%","0.26","--","Audience","6.86"
"2020-11-05","353847373","Main Shopping - Important Items","Tablet","Bing and Yahoo! search","51","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","353847373","Main Shopping - Important Items","Tablet","Syndicated search partners","84","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","353847373","Main Shopping - Important Items","Tablet","Audience","182","4","1.33","2.20%","0.33","--","Audience","7.31"
"2020-11-05","392202005","Power Supplies | Search","Computer","Bing and Yahoo! search","6","2","1.47","33.33%","0.74","8","Search","245.00"
"2020-11-05","392202005","Power Supplies | Search","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Computer","Bing and Yahoo! search","13368","103","66.76","0.77%","0.65","--","Search","4.99"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Computer","Syndicated search partners","3580","27","18.61","0.75%","0.69","--","Search","5.20"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Computer","AOL search","45","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Computer","Audience","9806","50","29.04","0.51%","0.58","--","Audience","2.96"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Bing and Yahoo! search","853","8","0.88","0.94%","0.11","--","Search","1.03"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Syndicated search partners","2674","20","4.00","0.75%","0.20","--","Search","1.50"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Smartphone","Audience","661","5","0.80","0.76%","0.16","--","Audience","1.21"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Tablet","Bing and Yahoo! search","29","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Tablet","Syndicated search partners","124","2","0.39","1.61%","0.20","--","Search","3.15"
"2020-11-05","392311656","Other Top Brands - Important Items | Shopping","Tablet","Audience","72","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-05","392311657","Everything Else | Shopping","Computer","Bing and Yahoo! search","3382","23","6.22","0.68%","0.27","--","Search","1.84"
"2020-11-05","392311657","Everything Else | Shopping","Computer","Syndicated search partners","637","2","0.55","0.31%","0.28","--","Search","0.86"
"2020-11-05","392311657","Everything Else | Shopping","Computer","AOL search","5","2","0.74","40.00%","0.37","--","Search","148.00"
"2020-11-05","392311657","Everything Else | Shopping","Computer","Audience","607","2","0.32","0.33%","0.16","--","Audience","0.53"
"2020-11-05","392311657","Everything Else | Shopping","Smartphone","Bing and Yahoo! search","107","2","0.23","1.87%","0.12","--","Search","2.15"
"2020-11-05","392311657","Everything Else | Shopping","Smartphone","Syndicated search partners","3542","10","0.63","0.28%","0.06","--","Search","0.18"
"2020-11-05","392311657","Everything Else | Shopping","Smartphone","Audience","60","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-05","392311657","Everything Else | Shopping","Tablet","Bing and Yahoo! search","22","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","392311657","Everything Else | Shopping","Tablet","Syndicated search partners","158","0","0.00","0.00%","0.00","--","Search","0.00"
"2020-11-05","392311657","Everything Else | Shopping","Tablet","Audience","8","0","0.00","0.00%","0.00","--","Audience","0.00"
"2020-11-05","392522243","HDD | Search | Test","Computer","Bing and Yahoo! search","334","17","14.77","5.09%","0.87","8","Search","44.22"
"2020-11-05","392522243","HDD | Search | Test","Computer","Syndicated search partners","372","9","3.66","2.42%","0.41","8","Search","9.84"
"2020-11-05","392522243","HDD | Search | Test","Computer","Audience","2","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-11-05","392522243","HDD | Search | Test","Smartphone","Bing and Yahoo! search","23","1","0.66","4.35%","0.66","8","Search","28.70"
"2020-11-05","392522243","HDD | Search | Test","Smartphone","Syndicated search partners","70","1","0.57","1.43%","0.57","8","Search","8.14"
"2020-11-05","392522243","HDD | Search | Test","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522244","EMC | NetApp | Drives | Search | New","Computer","Bing and Yahoo! search","13","1","0.73","7.69%","0.73","8","Search","56.15"
"2020-11-05","392522244","EMC | NetApp | Drives | Search | New","Computer","Syndicated search partners","9","1","0.10","11.11%","0.10","8","Search","11.11"
"2020-11-05","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522244","EMC | NetApp | Drives | Search | New","Smartphone","Syndicated search partners","0","0","0.00","","0.00","8","Search","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Computer","Bing and Yahoo! search","46","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Computer","Syndicated search partners","23","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Computer","Audience","1","0","0.00","0.00%","0.00","9","Audience","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Smartphone","Syndicated search partners","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522246","Dell | Power Supplies | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Computer","Bing and Yahoo! search","257","6","6.16","2.33%","1.03","8","Search","23.97"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Computer","Syndicated search partners","40","1","0.23","2.50%","0.23","8","Search","5.75"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Computer","AOL search","0","0","0.00","","0.00","8","Search","0.00"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Computer","Audience","1","0","0.00","0.00%","0.00","8","Audience","0.00"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Smartphone","Bing and Yahoo! search","14","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Smartphone","Syndicated search partners","12","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522247","Dell | Server Hard Drive | TK","Tablet","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522248","Dell | Server Memory | TK","Computer","Bing and Yahoo! search","9","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522248","Dell | Server Memory | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522248","Dell | Server Memory | TK","Smartphone","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522248","Dell | Server Memory | TK","Smartphone","Syndicated search partners","2","1","0.05","50.00%","0.05","9","Search","25.00"
"2020-11-05","392522249","Dell | Server Motherboards | TK","Computer","Bing and Yahoo! search","20","1","0.76","5.00%","0.76","9","Search","38.00"
"2020-11-05","392522249","Dell | Server Motherboards | TK","Computer","Syndicated search partners","19","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522249","Dell | Server Motherboards | TK","Computer","Audience","1","0","0.00","0.00%","0.00","9","Audience","0.00"
"2020-11-05","392522249","Dell | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","3","1","0.50","33.33%","0.50","9","Search","166.67"
"2020-11-05","392522249","Dell | Server Motherboards | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Computer","Bing and Yahoo! search","118","2","0.86","1.69%","0.43","8","Search","7.29"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Computer","Syndicated search partners","23","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Computer","AOL search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Smartphone","Bing and Yahoo! search","10","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Smartphone","Syndicated search partners","9","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522250","Dell | Solid State Drives | TK","Tablet","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","8","Search","0.00"
"2020-11-05","392522251","HP | Power Supplies | TK","Computer","Bing and Yahoo! search","66","2","1.21","3.03%","0.61","9","Search","18.33"
"2020-11-05","392522251","HP | Power Supplies | TK","Computer","Syndicated search partners","19","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522251","HP | Power Supplies | TK","Smartphone","Bing and Yahoo! search","7","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522251","HP | Power Supplies | TK","Smartphone","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522252","HP | Server Hard Drive | TK","Computer","Bing and Yahoo! search","134","1","1.57","0.75%","1.57","9","Search","11.72"
"2020-11-05","392522252","HP | Server Hard Drive | TK","Computer","Syndicated search partners","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522252","HP | Server Hard Drive | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-11-05","392522253","HP | Server Memory | TK","Computer","Bing and Yahoo! search","27","3","3.09","11.11%","1.03","9","Search","114.44"
"2020-11-05","392522253","HP | Server Memory | TK","Computer","Syndicated search partners","13","1","0.28","7.69%","0.28","9","Search","21.54"
"2020-11-05","392522253","HP | Server Memory | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-11-05","392522254","HP | Server Motherboards | TK","Computer","Bing and Yahoo! search","8","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522254","HP | Server Motherboards | TK","Smartphone","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522255","HP | Solid State Drives | TK","Computer","Bing and Yahoo! search","36","2","1.58","5.56%","0.79","9","Search","43.89"
"2020-11-05","392522255","HP | Solid State Drives | TK","Computer","Syndicated search partners","3","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522255","HP | Solid State Drives | TK","Smartphone","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522256","Lenovo | Power Supplies | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-11-05","392522256","Lenovo | Power Supplies | TK","Computer","Syndicated search partners","2","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-11-05","392522256","Lenovo | Power Supplies | TK","Smartphone","Syndicated search partners","3","1","0.42","33.33%","0.42","10","Search","140.00"
"2020-11-05","392522257","Lenovo | Server Hard Drive | TK","Computer","Bing and Yahoo! search","7","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-11-05","392522257","Lenovo | Server Hard Drive | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","10","Search","0.00"
"2020-11-05","392522258","Lenovo | Server Memory | TK","Computer","Bing and Yahoo! search","2","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522258","Lenovo | Server Memory | TK","Computer","Syndicated search partners","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522259","Lenovo | Solid State Drives | TK","Computer","Bing and Yahoo! search","1","0","0.00","0.00%","0.00","9","Search","0.00"
"2020-11-05","392522259","Lenovo | Solid State Drives | TK","Smartphone","Syndicated search partners","0","0","0.00","","0.00","9","Search","0.00"
"2020-11-05","392522260","Sun | Power Supplies | TK","Computer","Bing and Yahoo! search","4","0","0.00","0.00%","0.00","7","Search","0.00"
